"ID","Nombre","Categoria","Estatus_Repro","X1","Es_Vaca","Es_Recria","Ficha","Leche_Ult","DEL_Ult","Año","Mes","Ubicacion","ID_Num"
"3507","S/N","Recría","Preñada","3507","FALSE","TRUE","c(""3507"", ""55"") c(""Insem"", ""20.7"") c(""55"", ""ZZ"") c(""13.9"", ""TOP"") c(""2"", ""DMAC"") c(""15-09-25"", ""SEX"") c(NA, ""15-09-25"") c(NA, ""189"") c(NA, ""BARKEEP"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""SE"") c(NA, ""2"") c(NA, ""***"") c(NA, NA) c(NA, NA) 3507 FALSE TRUE","55",NA,"2025","Julio","7PULILI",3507
"3511","S/N","Recría","Preñada","3511","FALSE","TRUE","c(""3511"", ""55"") c(""Insem"", ""20.7"") c(""55"", ""HANCOCK"") c(""13.9"", ""LEGENDAIR"") c(""1"", ""24-08-25"") c(""24-08-25"", ""211"") c(NA, ""BARKEEP"") c(NA, ""SE"") c(NA, ""1"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""-4"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3511 FALSE TRUE","55","211","2025","Julio","7PULILI",3511
"3512","S/N","Recría","Preñada","3512","FALSE","TRUE","c(""3512"", ""55"") c(""Insem"", ""20.3"") c(""55"", ""ALPHABET"") c(""13.7"", ""DMAC"") c(""2"", ""SEX"") c(""17-09-25"", ""17-09-25"") c(NA, ""187"") c(NA, ""BARKEEP"") c(NA, ""SE"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""2"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) 3512 FALSE TRUE","55",NA,"2025","Julio","7PULILI",3512
"3513","S/N","Recría","Preñada","3513","FALSE","TRUE","c(""3513"", ""45"") c(""Insem"", ""20.3"") c(""45"", ""UNDENIED"") c(""13.7"", ""LUCKY"") c(""2"", ""SEV"") c(""17-09-25"", ""17-09-25"") c(NA, ""187"") c(NA, NA) c(NA, NA) c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3513 FALSE TRUE","45",NA,"2025","Julio","7PULILI",3513
"3515","S/N","Recría","Preñada","3515","FALSE","TRUE","c(""3515"", ""55"") c(""Insem"", ""20.3"") c(""55"", ""EXCLUSIVE"") c(""13.1"", ""INFERNO"") c(""2"", ""16-09-25"") c(""16-09-25"", ""188"") c(NA, ""BARKEEP"") c(NA, ""SE"") c(NA, ""2"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3515 FALSE TRUE","55","188","2025","Julio","7PULILI",3515
"3517","S/N","Recría","Preñada","3517","FALSE","TRUE","c(""3517"", ""55"") c(""Insem"", ""20.0"") c(""55"", ""DRAGONHEA"") c(""13.3"", ""HARDY"") c(""1"", ""24-08-25"") c(""24-08-25"", ""211"") c(NA, ""SHEEPSTER"") c(NA, ""1"") c(NA, ""-4"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3517 FALSE TRUE","55","211","2025","Julio","7PULILI",3517
"3520","S/N","Recría","Preñada","3520","FALSE","TRUE","c(""3520"", ""55"") c(""Insem"", ""19.8"") c(""55"", ""ZZ"") c(""12.9"", ""TOP"") c(""2"", ""HARDY"") c(""11-09-25"", ""SEX"") c(NA, ""11-09-25"") c(NA, ""193"") c(NA, ""SHEEPSTER"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""2"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) 3520 FALSE TRUE","55",NA,"2025","Julio","7PULILI",3520
"3521","S/N","Recría","Preñada","3521","FALSE","TRUE","c(""3521"", ""45"") c(""Insem"", ""19.8"") c(""45"", ""FURY"") c(""14.0"", ""RAGER-RED"") c(""1"", ""23-09-25"") c(""23-09-25"", ""181"") c(NA, ""SHEEPSTER"") c(NA, NA) c(NA, NA) c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3521 FALSE TRUE","45","181","2025","Julio","7PULILI",3521
"3522","S/N","Recría","Preñada","3522","FALSE","TRUE","c(""3522"", ""55"") c(""Insem"", ""19.7"") c(""55"", ""ROCKETFIR"") c(""13.0"", ""INFERNO"") c(""2"", ""15-09-25"") c(""15-09-25"", ""189"") c(NA, ""SHEEPSTER"") c(NA, ""2"") c(NA, ""***"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3522 FALSE TRUE","55","189","2025","Julio","7PULILI",3522
"3523","S/N","Recría","Preñada","3523","FALSE","TRUE","c(""3523"", ""45"") c(""Insem"", ""19.7"") c(""45"", ""MCCUTCHEN"") c(""12.8"", ""CAPTIVATI"") c(""2"", ""16-09-25"") c(""16-09-25"", ""188"") c(NA, ""SHEEPSTER"") c(NA, NA) c(NA, NA) c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3523 FALSE TRUE","45","188","2025","Julio","7PULILI",3523
"3524","S/N","Recría","Preñada","3524","FALSE","TRUE","c(""3524"", ""45"") c(""Insem"", ""19.6"") c(""45"", ""ALL"") c(""13.0"", ""STAR"") c(""1"", ""HARDY"") c(""28-08-25"", ""SEX"") c(NA, ""28-08-25"") c(NA, ""207"") c(NA, ""BARKEEP"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""SE"") c(NA, ""1"") c(NA, ""0"") c(NA, NA) c(NA, NA) 3524 FALSE TRUE","45",NA,"2025","Julio","7PULILI",3524
"3526","S/N","Recría","Preñada","3526","FALSE","TRUE","c(""3526"", ""45"") c(""Insem"", ""19.6"") c(""45"", ""ALPHABET"") c(""13.3"", ""HARDY"") c(""1"", ""8-09-25"") c(""8-09-25"", ""196"") c(NA, ""BARKEEP"") c(NA, ""SE"") c(NA, ""1"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3526 FALSE TRUE","45","196","2025","Julio","7PULILI",3526
"3527","S/N","Recría","Preñada","3527","FALSE","TRUE","c(""3527"", ""45"") c(""Insem"", ""19.5"") c(""45"", ""ALPHABET"") c(""13.2"", ""HARDY"") c(""1"", ""SEX"") c(""4-09-25"", ""4-09-25"") c(NA, ""200"") c(NA, ""SHEEPSTER"") c(NA, ""1"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3527 FALSE TRUE","45",NA,"2025","Julio","7PULILI",3527
"3528","S/N","Recría","Preñada","3528","FALSE","TRUE","c(""3528"", ""45"") c(""Insem"", ""19.5"") c(""45"", ""UNDENIED"") c(""13.2"", ""INFERNO"") c(""1"", ""6-09-25"") c(""6-09-25"", ""198"") c(NA, ""SHEEPSTER"") c(NA, ""1"") c(NA, ""***"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3528 FALSE TRUE","45","198","2025","Julio","7PULILI",3528
"3530","S/N","Recría","Preñada","3530","FALSE","TRUE","c(""3530"", ""45"") c(""Insem"", ""19.4"") c(""45"", ""ALPHABET"") c(""12.7"", ""HARDY"") c(""1"", ""SEX"") c(""27-08-25"", ""27-08-25"") c(NA, ""208"") c(NA, ""BARKEEP"") c(NA, ""SE"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""1"") c(NA, ""-1"") c(NA, NA) c(NA, NA) c(NA, NA) 3530 FALSE TRUE","45",NA,"2025","Julio","7PULILI",3530
"3532","S/N","Recría","Vacia/Abierta","3532","FALSE","TRUE","45 14-08-24 19.3 Vaqll BOSEPHUS TANK 120 NA NA VAQUILLAS.csv NA NA NA NA NA 3532 FALSE TRUE","19.3",NA,"2025","Julio","7PULILI",3532
"3533","S/N","Recría","Vacia/Abierta","3533","FALSE","TRUE","77 16-08-24 19.2 Tern KING ROYA HARDY NA NA VAQUILLAS.csv NA NA NA NA NA 3533 FALSE TRUE","19.2",NA,"2025","Julio","7PULILI",3533
"3534","S/N","Recría","Preñada","3534","FALSE","TRUE","c(""3534"", ""45"") c(""Insem"", ""19.2"") c(""45"", ""HANCOCK"") c(""13.0"", ""HARDY"") c(""1"", ""11-09-25"") c(""11-09-25"", ""193"") c(NA, ""BARKEEP"") c(NA, ""SE"") c(NA, ""1"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3534 FALSE TRUE","45","193","2025","Julio","7PULILI",3534
"3535","S/N","Recría","Preñada","3535","FALSE","TRUE","c(""3535"", ""45"") c(""Insem"", ""19.2"") c(""45"", ""CAPITAL"") c(""12.7"", ""HARDY"") c(""1"", ""1-09-25"") c(""1-09-25"", ""203"") c(NA, ""BARKEEP"") c(NA, ""SE"") c(NA, ""1"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3535 FALSE TRUE","45","203","2025","Julio","7PULILI",3535
"3536","S/N","Recría","Preñada","3536","FALSE","TRUE","c(""3536"", ""45"") c(""Insem"", ""19.1"") c(""45"", ""ALPHABET"") c(""12.7"", ""HARDY"") c(""1"", ""SEX"") c(""3-09-25"", ""3-09-25"") c(NA, ""201"") c(NA, ""BARKEEP"") c(NA, ""SE"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""1"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) 3536 FALSE TRUE","45",NA,"2025","Julio","7PULILI",3536
"3538","S/N","Recría","Preñada","3538","FALSE","TRUE","c(""3538"", ""45"") c(""Insem"", ""19.0"") c(""45"", ""ZZ"") c(""12.8"", ""TOP"") c(""1"", ""HARDY"") c(""8-09-25"", ""SEX"") c(NA, ""8-09-25"") c(NA, ""196"") c(NA, ""BARKEEP"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""SE"") c(NA, ""1"") c(NA, ""***"") c(NA, NA) c(NA, NA) 3538 FALSE TRUE","45",NA,"2025","Julio","7PULILI",3538
"3539","S/N","Recría","Vacia/Abierta","3539","FALSE","TRUE","35 22-08-24 19.0 Vaqll DIFFERENC HARDY 90 NA NA VAQUILLAS.csv NA NA NA NA NA 3539 FALSE TRUE","19",NA,"2025","Julio","7PULILI",3539
"3541","S/N","Recría","Preñada","3541","FALSE","TRUE","c(""3541"", ""45"") c(""Insem"", ""19.0"") c(""45"", ""ALPHABET"") c(""12.9"", ""HARDY"") c(""1"", ""SEX"") c(""14-09-25"", ""14-09-25"") c(NA, ""190"") c(NA, ""SHEEPSTER"") c(NA, ""1"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3541 FALSE TRUE","45",NA,"2025","Julio","7PULILI",3541
"3542","S/N","Recría","Preñada","3542","FALSE","TRUE","c(""3542"", ""45"") c(""Insem"", ""19.0"") c(""45"", ""HANANS"") c(""12.9"", ""SE"") c(""1"", ""HARDY"") c(""13-09-25"", ""SEX"") c(NA, ""13-09-25"") c(NA, ""191"") c(NA, ""SHEEPSTER"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""1"") c(NA, ""***"") c(NA, NA) c(NA, NA) c(NA, NA) 3542 FALSE TRUE","45",NA,"2025","Julio","7PULILI",3542
"3543","S/N","Recría","Vacia/Abierta","3543","FALSE","TRUE","35 27-08-24 18.8 Vaqll YODER SEX HARDY NA NA VAQUILLAS.csv NA NA NA NA NA 3543 FALSE TRUE","18.8",NA,"2025","Julio","7PULILI",3543
"3544","S/N","Recría","Vacia/Abierta","3544","FALSE","TRUE","35 30-08-24 18.7 Vaqll MONTROSS HARDY 90 NA NA VAQUILLAS.csv NA NA NA NA NA 3544 FALSE TRUE","18.7",NA,"2025","Julio","7PULILI",3544
"3545","S/N","Recría","Vacia/Abierta","3545","FALSE","TRUE","35 1-09-24 18.7 Vaqll MAGELLAN HARDY SEX NA NA VAQUILLAS.csv NA NA NA NA NA 3545 FALSE TRUE","18.7",NA,"2025","Julio","7PULILI",3545
"3547","S/N","Recría","Vacia/Abierta","3547","FALSE","TRUE","35 3-09-24 18.6 Vaqll ALL STAR HARDY NA NA VAQUILLAS.csv NA NA NA NA NA 3547 FALSE TRUE","18.6",NA,"2025","Julio","7PULILI",3547
"3548","S/N","Recría","Preñada","3548","FALSE","TRUE","c(""3548"", ""45"") c(""Insem"", ""18.6"") c(""45"", ""AZOR"") c(""12.7"", ""SEX"") c(""1"", ""LUCKY"") c(""21-09-25"", ""SEV"") c(NA, ""21-09-25"") c(NA, ""183"") c(NA, ""BARKEEP"") c(""VAQUILLAS PARA TEST DE PREÑEZ.csv"", ""VAQUILLAS.csv"") c(NA, ""SE"") c(NA, ""1"") c(NA, ""***"") c(NA, NA) c(NA, NA) 3548 FALSE TRUE","45",NA,"2025","Julio","7PULILI",3548
"3549","S/N","Recría","Vacia/Abierta","3549","FALSE","TRUE","35 17-09-24 18.1 Tern HANCOCK CAPTIVATI 0 NA NA VAQUILLAS.csv NA NA NA NA NA 3549 FALSE TRUE","18.1",NA,"2025","Julio","7PULILI",3549
"3550","S/N","Recría","Vacia/Abierta","3550","FALSE","TRUE","35 21-09-24 18.0 Tern BARNABAS ENSIGN SE NA NA VAQUILLAS.csv NA NA NA NA NA 3550 FALSE TRUE","18",NA,"2025","Julio","7PULILI",3550
"3551","S/N","Recría","Vacia/Abierta","3551","FALSE","TRUE","35 29-09-24 17.7 Tern HANANS SE REVOLUTIO NA NA VAQUILLAS.csv NA NA NA NA NA 3551 FALSE TRUE","17.7",NA,"2025","Julio","7PULILI",3551
"3552","S/N","Recría","Vacia/Abierta","3552","FALSE","TRUE","35 1-10-24 17.7 Tern ALL STAR REVOLUTIO NA NA VAQUILLAS.csv NA NA NA NA NA 3552 FALSE TRUE","17.7",NA,"2025","Julio","7PULILI",3552
"3553","S/N","Recría","Vacia/Abierta","3553","FALSE","TRUE","35 2-10-24 17.6 Tern REMINGTON LUCKY SEV NA NA VAQUILLAS.csv NA NA NA NA NA 3553 FALSE TRUE","17.6",NA,"2025","Julio","7PULILI",3553
"3554","S/N","Recría","Vacia/Abierta","3554","FALSE","TRUE","35 3-10-24 17.6 Tern ALL STAR REVOLUTIO NA NA VAQUILLAS.csv NA NA NA NA NA 3554 FALSE TRUE","17.6",NA,"2025","Julio","7PULILI",3554
"3556","S/N","Recría","Vacia/Abierta","3556","FALSE","TRUE","35 9-10-24 17.4 Tern FURY REVOLUTIO 120 NA NA VAQUILLAS.csv NA NA NA NA NA 3556 FALSE TRUE","17.4",NA,"2025","Julio","7PULILI",3556
"3557","S/N","Recría","Vacia/Abierta","3557","FALSE","TRUE","35 11-10-24 17.3 Tern ALPHABET REVOLUTIO 110 NA NA VAQUILLAS.csv NA NA NA NA NA 3557 FALSE TRUE","17.3",NA,"2025","Julio","7PULILI",3557
"3558","S/N","Recría","Vacia/Abierta","3558","FALSE","TRUE","35 11-10-24 17.3 Tern HUMBLENKI LUCKY SEV NA NA VAQUILLAS.csv NA NA NA NA NA 3558 FALSE TRUE","17.3",NA,"2025","Julio","7PULILI",3558
"3559","S/N","Recría","Vacia/Abierta","3559","FALSE","TRUE","35 16-10-24 17.2 Tern ALL STAR REVOLUTIO NA NA VAQUILLAS.csv NA NA NA NA NA 3559 FALSE TRUE","17.2",NA,"2025","Julio","7PULILI",3559
"3560","S/N","Recría","Vacia/Abierta","3560","FALSE","TRUE","35 21-10-24 17.0 Tern AL´HABET CAPTIVATI 90 NA NA VAQUILLAS.csv NA NA NA NA NA 3560 FALSE TRUE","17",NA,"2025","Julio","7PULILI",3560
"3561","S/N","Recría","Vacia/Abierta","3561","FALSE","TRUE","77 22-10-24 17.0 Tern ALPHABET REVOLUTIO 120 NA NA VAQUILLAS.csv NA NA NA NA NA 3561 FALSE TRUE","17",NA,"2025","Julio","7PULILI",3561
"3562","S/N","Recría","Vacia/Abierta","3562","FALSE","TRUE","35 24-10-24 16.9 Tern ALPHABET REVOLUTIO 120 NA NA VAQUILLAS.csv NA NA NA NA NA 3562 FALSE TRUE","16.9",NA,"2025","Julio","7PULILI",3562
"3563","S/N","Recría","Vacia/Abierta","3563","FALSE","TRUE","35 26-10-24 16.9 Tern KENOSHA CAPTIVATI 110 NA NA VAQUILLAS.csv NA NA NA NA NA 3563 FALSE TRUE","16.9",NA,"2025","Julio","7PULILI",3563
"3564","S/N","Recría","Vacia/Abierta","3564","FALSE","TRUE","35 29-10-24 16.8 Tern ALPHABET REVOLUTIO 100 NA NA VAQUILLAS.csv NA NA NA NA NA 3564 FALSE TRUE","16.8",NA,"2025","Julio","7PULILI",3564
"3565","S/N","Recría","Vacia/Abierta","3565","FALSE","TRUE","35 30-10-24 16.7 Tern ALPHABET REVOLUTIO 120 NA NA VAQUILLAS.csv NA NA NA NA NA 3565 FALSE TRUE","16.7",NA,"2025","Julio","7PULILI",3565
"3566","S/N","Recría","Vacia/Abierta","3566","FALSE","TRUE","35 31-10-24 16.7 Tern KING ROYA IZREAL NA NA VAQUILLAS.csv NA NA NA NA NA 3566 FALSE TRUE","16.7",NA,"2025","Julio","7PULILI",3566
"3567","S/N","Recría","Vacia/Abierta","3567","FALSE","TRUE","35 3-11-24 16.6 Tern ALL STAR REVOLUTIO NA NA VAQUILLAS.csv NA NA NA NA NA 3567 FALSE TRUE","16.6",NA,"2025","Julio","7PULILI",3567
"3568","S/N","Recría","Vacia/Abierta","3568","FALSE","TRUE","35 17-11-24 16.1 Tern MAGELLAN REVOLUTIO 0 NA NA VAQUILLAS.csv NA NA NA NA NA 3568 FALSE TRUE","16.1",NA,"2025","Julio","7PULILI",3568
"3569","S/N","Recría","Vacia/Abierta","3569","FALSE","TRUE","35 2-12-24 15.6 Tern HANANS SE REVOLUTIO NA NA VAQUILLAS.csv NA NA NA NA NA 3569 FALSE TRUE","15.6",NA,"2025","Julio","7PULILI",3569
"3570","S/N","Recría","Vacia/Abierta","3570","FALSE","TRUE","35 5-12-24 15.5 Tern EXPECTANT REVOLUTIO 80 NA NA VAQUILLAS.csv NA NA NA NA NA 3570 FALSE TRUE","15.5",NA,"2025","Julio","7PULILI",3570
"3571","S/N","Recría","Vacia/Abierta","3571","FALSE","TRUE","35 6-12-24 15.5 Tern REVELATIO REVOLUTIO 85 NA NA VAQUILLAS.csv NA NA NA NA NA 3571 FALSE TRUE","15.5",NA,"2025","Julio","7PULILI",3571
"3572","S/N","Recría","Vacia/Abierta","3572","FALSE","TRUE","35 9-12-24 15.4 Tern EXPECTANT REVOLUTIO 90 NA NA VAQUILLAS.csv NA NA NA NA NA 3572 FALSE TRUE","15.4",NA,"2025","Julio","7PULILI",3572
"3573","S/N","Recría","Vacia/Abierta","3573","FALSE","TRUE","35 10-12-24 15.4 Tern ALPHABET FIGARO 100 NA NA VAQUILLAS.csv NA NA NA NA NA 3573 FALSE TRUE","15.4",NA,"2025","Julio","7PULILI",3573
"3574","S/N","Recría","Vacia/Abierta","3574","FALSE","TRUE","23 18-12-24 15.1 Tern REVELATIO MOUNTAINE 110 NA NA VAQUILLAS.csv NA NA NA NA NA 3574 FALSE TRUE","15.1",NA,"2025","Julio","7PULILI",3574
"3575","S/N","Recría","Vacia/Abierta","3575","FALSE","TRUE","23 18-12-24 15.1 Tern ALPHABET MOUNTAINE 100 NA NA VAQUILLAS.csv NA NA NA NA NA 3575 FALSE TRUE","15.1",NA,"2025","Julio","7PULILI",3575
"3576","S/N","Recría","Vacia/Abierta","3576","FALSE","TRUE","23 21-12-24 15.0 Tern EXPECTANT MOUNTAINE 100 NA NA VAQUILLAS.csv NA NA NA NA NA 3576 FALSE TRUE","15",NA,"2025","Julio","7PULILI",3576
"3577","S/N","Recría","Vacia/Abierta","3577","FALSE","TRUE","23 21-12-24 15.0 Tern ALPHABET MOUNTAINE 100 NA NA VAQUILLAS.csv NA NA NA NA NA 3577 FALSE TRUE","15",NA,"2025","Julio","7PULILI",3577
"3578","S/N","Recría","Vacia/Abierta","3578","FALSE","TRUE","23 21-12-24 15.0 Tern ZZ TOP MOUNTAINE NA NA VAQUILLAS.csv NA NA NA NA NA 3578 FALSE TRUE","15",NA,"2025","Julio","7PULILI",3578
"45","S/N","Recría","Vacia/Abierta","45","FALSE","TRUE","19.4 195 1 NA NA NA NA NA NA VAQUILLAS.csv NA NA NA NA NA 45 FALSE TRUE","1",NA,"2025","Julio","7PULILI",45
"55","S/N","Recría","Vacia/Abierta","55","FALSE","TRUE","20.6 194 2 NA NA NA NA NA NA VAQUILLAS.csv NA NA NA NA NA 55 FALSE TRUE","2",NA,"2025","Julio","7PULILI",55
"77","S/N","Recría","Vacia/Abierta","77","FALSE","TRUE","21.6 REVELATIO LEGENDAIR 1-09-25 203 SHEEPSTER 1 NA NA VAQUILLAS.csv NA NA NA NA NA 77 FALSE TRUE",NA,NA,"2025","Julio","7PULILI",77
"83%","S/N","Recría","Vacia/Abierta","83%","FALSE","TRUE","20.0 195 2 NA NA NA NA NA NA VAQUILLAS.csv NA NA NA NA NA 83% FALSE TRUE","2",NA,"2025","Julio","7PULILI",NA
"93%","S/N","Recría","Preñada","93%","FALSE","TRUE","23.5 Preñ 1 1 -25 23.0 NA NA NA VAQUILLAS.csv NA NA NA NA NA 93% FALSE TRUE","1","23","2025","Julio","7PULILI",NA
"93413","S/N","Recría","Vacia/Abierta","93413","FALSE","TRUE","21 7-12-24 15.5 Tern KINGBOY S MELLENCAM NA NA VAQUILLAS.csv NA NA NA NA NA 93413 FALSE TRUE","15.5",NA,"2025","Julio","7PULILI",93413
"Edad","S/N","Recría","Preñada","Edad","FALSE","TRUE","1ra N° Fecha últ. Dias Meses NA NA NA VAQUILLAS PARA TEST DE PREÑEZ.csv NA NA NA NA NA Edad FALSE TRUE",NA,NA,"2025","Julio","7PULILI",NA
